Time_Index,QL_CO,NSW_CO,QL_GA,QL_BI,QL_DI,NSW_GA,NSW_BI,NSW_DI,VIC_CO,VIC_GA,VIC_BI,VIC_DI,SA_GA,SA_DI,SA_BI,TAS_GA,TAS_DI,TAS_BI,None
644,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
645,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
646,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
647,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
648,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
649,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
650,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
651,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
652,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
653,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
654,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
655,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
656,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
657,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
658,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
659,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
660,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
661,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
662,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
663,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
664,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
665,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
666,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
667,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
668,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
669,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
670,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
671,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
672,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
673,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
674,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
675,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
676,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
677,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
678,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
679,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
680,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
681,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
682,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
683,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
684,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
685,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
686,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
687,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
688,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
689,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
690,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
691,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
692,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
693,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
694,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
695,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
696,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
697,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
698,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
699,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
700,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
701,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
702,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
703,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
704,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
705,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
706,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
707,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
708,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
709,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
710,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
711,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
712,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
713,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
714,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
715,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
716,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
717,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
718,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
719,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
720,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
721,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
722,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
723,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
724,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
725,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
726,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
727,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
728,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
729,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
730,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
731,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
732,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
733,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
734,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
735,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
736,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
737,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
738,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
739,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
740,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
741,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
742,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
743,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
744,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
745,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
746,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
747,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
748,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
749,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
750,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
751,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
752,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
753,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
754,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
755,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
756,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
757,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
758,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
759,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
760,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
761,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
762,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
763,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
764,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
765,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
766,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
767,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
768,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
769,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
770,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
771,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
772,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
773,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
774,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
775,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
776,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
777,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
778,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
779,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
780,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
781,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
782,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
783,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
784,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
785,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
786,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
787,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
788,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
789,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
790,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
791,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
792,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
793,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
794,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
795,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
796,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
797,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
798,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
799,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
800,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
801,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
802,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
803,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
804,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
805,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
806,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
807,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
808,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
809,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
810,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
811,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
812,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
813,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
814,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
815,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
816,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
817,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
818,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
819,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
820,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
