Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,160,1520.185887,1154.081606,2223.69033,276.966682,1053.01443,5188.053156,664.939673,5439.859528,1252.63308,1316.250757
,,,,,,,161,1932.929098,1174.13088,3626.142654,628.179694,1299.996601,6986.029353,1060.638623,6518.828398,1593.807604,1435.855883
,,,,,,,162,2153.994276,1185.223316,4385.460065,772.125785,1448.278784,8022.027854,1254.874303,7580.294806,2280.632003,1540.66837
,,,,,,,163,2180.972291,1186.622779,4479.163833,765.319116,1438.428228,7954.995272,1243.755645,7542.854686,2457.942783,1522.088989
,,,,,,,164,2160.032666,1185.46275,4404.668632,730.38303,1394.27231,7651.641376,1191.049994,7270.161077,2363.479684,1476.12997
,,,,,,,165,2147.359603,1184.761603,4359.536296,708.213452,1366.252498,7459.142339,1157.604564,7011.559991,2297.112311,1444.62551
,,,,,,,166,2113.519594,1182.889376,4239.24463,680.084043,1330.699456,7214.891064,1115.167599,6735.025532,2215.032013,1400.602196
,,,,,,,167,2055.236956,1179.664842,4032.167176,654.777259,1298.713525,6995.147198,1076.988671,6574.036078,2134.157023,1342.852333
,,,,,,,168,2010.55395,1177.192717,3873.446594,628.440122,1265.424944,6766.455067,1037.255085,6880.505103,2371.526821,1268.923911
,,,,,,,169,1937.573813,1173.155031,3615.37328,582.534332,1207.397653,6367.822015,967.996041,6397.337727,2134.294157,1235.067485
,,,,,,,170,1858.076238,1168.756763,3332.918789,541.974563,1156.132573,6015.631391,906.805487,5802.43964,1861.969185,1200.740824
,,,,,,,171,1858.972078,1168.806326,3336.223179,493.938989,1095.418551,5598.526568,834.336562,5375.333885,1670.12807,1176.593721
,,,,,,,172,1844.235355,1167.991004,3283.963935,467.253999,1061.689931,5366.812378,794.077954,5145.258591,1559.426139,1169.671506
,,,,,,,173,1830.744361,1167.244604,3236.100538,460.450429,1053.090008,5307.732669,783.813351,4979.346799,1517.644035,1195.743817
,,,,,,,174,1833.93828,1167.424363,3247.512471,475.270972,1071.821847,5436.421377,806.172121,5055.503989,1511.73638,1215.074437
,,,,,,,175,1870.689529,1169.669155,3382.876236,510.813611,1120.200943,5767.008946,862.147539,5372.229025,1556.345101,1255.991372
,,,,,,,176,1540.621486,1154.860627,2289.5807,403.406075,1110.614926,5636.310172,786.06121,5630.587857,1639.166456,1308.541544
,,,,,,,177,1229.125602,1140.54555,1249.867326,239.359843,1059.122274,5202.457587,644.747244,5604.203992,1537.722806,1394.242324
,,,,,,,178,1064.334353,1133.320029,706.309334,139.238679,1014.94083,4856.597631,549.811107,5597.665931,974.54506,1379.667482
,,,,,,,179,1024.006798,1131.802,575.224295,0,878.896766,4057.525872,367.872162,5171.866278,433.166695,1367.105673
,,,,,,,180,1042.252647,1133.426086,654.483186,0,766.828705,3687.565276,293.388709,4926.642029,244.083716,1335.523436
,,,,,,,181,1049.013551,1133.804219,679.668207,0,774.67288,3652.5198,298.131786,5008.550346,70.433341,1304.888661
,,,,,,,182,1046.986598,1132.745542,652.342272,0,852.931403,3824.11002,349.75359,5094.701065,65.258105,1291.709535
,,,,,,,183,1156.788596,1137.217915,1006.997277,86.40293,924.5161,4247.532187,453.993122,5247.75678,131.538574,1345.528961
,,,,,,,184,1419.677664,1149.254784,1884.765814,289.640461,1062.451722,5256.281706,679.576584,5655.610304,687.030562,1358.799816
